id;lat;lng;title;reiting;content_text;address;content;cats
5600;59.8319461;30.3348466736022;Бак для старой одежды «Перемолка»;1;Одежда, Иное;Дунайский пр., 14;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash5.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash6.png)"" data-tooltip=""""></span></div>";5_6
5601;59.831752000121;30.334438977832;Контейнер для ПЭТ-бутылок;0;Пластик;Дунайский пр., 14k1;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span></div>";3
5615;60.021343;30.266938;Контейнер для ПЭТ-бутылок;0;Пластик;Долгоозёрная ул., 33к1;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span></div>";3
5616;59.9868447256999;30.2240669968201;Контейнер для ПЭТ-бутылок;0;Пластик;ул. Савушкина, 121к1;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span></div>";3
5617;59.9872079273371;30.2420425509263;Терминал приема опасных отходов «Экобокс»;5;Опасные отходы, Батарейки, Лампочки;Стародеревенская ул., 6к1;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash7.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash8.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash9.png)"" data-tooltip=""""></span></div>";7_8_9
5618;59.996146152413;30.2341221497376;Терминал приема опасных отходов «Экобокс»;5;Опасные отходы, Батарейки, Лампочки;Планерная ул., 15А;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash7.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash8.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash9.png)"" data-tooltip=""""></span></div>";7_8_9
5619;59.8930045371972;30.325140025795;Экодомик;0;Бумага, Пластик;Лиговский пр., 270;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span></div>";1_3
5620;60.0157712483153;30.2686714185852;Контейнеры для вторсырья;5;Бумага, Стекло, Пластик;Ольховая ул., 2;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span></div>";1_2_3
5621;60.0215252837291;30.221971786139;Контейнеры для вторсырья;1;Бумага, Стекло, Пластик;Планерная ул., 59;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span></div>";1_2_3
5646;59.9339763705245;32.090345532727;Контейнер для батареек и банок;0;Металл, Батарейки;Пупышево, Смольнинская дор.;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash8.png)"" data-tooltip=""""></span></div>";4_8
5650;60.0178118854259;30.2468563055572;Контейнер для сбора вещей от благотворительного фонда «Лепта»;0;Одежда, Иное;Долгоозёрная ул., 14;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash5.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash6.png)"" data-tooltip=""""></span></div>";5_6
5651;59.7505258821232;30.5672685423278;Пункт приёма ООО «Зелёный дом»;3;Бумага, Стекло, Пластик, Металл;пр. Ленина, 65;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";1_2_3_4
5652;60.0029032861434;30.0025342058044;Контейнеры для вторсырья;0;Стекло, Пластик;Новоцентральная ул., 58;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span></div>";2_3
5653;59.714108660805;30.4291541116394;Экодомик;0;Бумага;ул. Глинки, 17;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span></div>";1
5654;59.95384;30.423395;Пункт приёма;5;Бумага, Стекло, Пластик, Металл;Большая Пороховская ул., 30;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";1_2_3_4
5700;59.75016;30.6060170000001;Терминал приема опасных отходов «Экобокс»;0;Опасные отходы, Батарейки, Лампочки;ул. Культуры, 8;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash7.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash8.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash9.png)"" data-tooltip=""""></span></div>";7_8_9
5703;59.7490106974676;30.5980081402283;Терминал приема опасных отходов «Экобокс»;0;Опасные отходы, Батарейки, Лампочки;Колпино, б-р Победы;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash7.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash8.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash9.png)"" data-tooltip=""""></span></div>";7_8_9
5787;59.6909100085522;30.1061531959397;Пункт приёма;0;Металл;Кавелахта, 55;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";4
5892;59.851059;30.228791;Контейнер для сбора вещей от благотворительного магазина «Спасибо»;0;Одежда, Иное;Ленинский пр., 103;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash5.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash6.png)"" data-tooltip=""""></span></div>";5_6
5893;59.884487;30.316116;Контейнер для сбора вещей от благотворительного магазина «Спасибо»;5;Одежда, Иное;Московский пр., 131;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash5.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash6.png)"" data-tooltip=""""></span></div>";5_6
5894;60.102246;30.2543390000001;Контейнер для сбора вещей от благотворительного магазина «Спасибо»;0;Одежда, Иное;Выборгское ш., 503к2;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash5.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash6.png)"" data-tooltip=""""></span></div>";5_6
5895;60.010734;30.3259410000001;Контейнер для сбора вещей от благотворительного магазина «Спасибо»;0;Одежда, Иное;пр. Энгельса, 33к1;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash5.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash6.png)"" data-tooltip=""""></span></div>";5_6
5896;60.0290140736367;30.7550417171723;Контейнер для вторсырья;0;Бумага, Пластик;Щеглово, 41К-70;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span></div>";1_3
5897;60.031426409783;30.7520640846192;Контейнер для вторсырья;0;Бумага, Пластик;ул. Щеглово, 58;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span></div>";1_3
5898;59.9831617664839;30.2312516881638;Терминал приема опасных отходов «Экобокс»;0;Батарейки;Приморский пр., 56;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash8.png)"" data-tooltip=""""></span></div>";8
5899;60.029;30.25945;Терминал приема опасных отходов «Экобокс»;0;Батарейки;Автобусная ул., 12А;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash8.png)"" data-tooltip=""""></span></div>";8
5900;59.8694170846697;29.9713247116395;Терминал приема опасных отходов «Экобокс»;0;Батарейки;ул. Фрунзе, 2А;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash8.png)"" data-tooltip=""""></span></div>";8
5901;59.9202566;30.3945674;Терминал приема опасных отходов «Экобокс»;0;Батарейки;просп. Обуховской Обороны, 3А;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash8.png)"" data-tooltip=""""></span></div>";8
5904;59.9244880400636;30.3730769325409;Клиническая инфекционная больница имени С.П Боткина;0;Одежда;Миргородская ул., 3;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash5.png)"" data-tooltip=""""></span></div>";5
5930;60.1168015;30.1908973;Терминал приема опасных отходов «Экобокс»;0;Опасные отходы, Батарейки, Лампочки;Ленинградская ул., 89;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash7.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash8.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash9.png)"" data-tooltip=""""></span></div>";7_8_9
5937;59.9316619025299;30.244152;Пункт приёма;5;Бумага, Стекло, Металл;Вёсельная ул., 9;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";1_2_4
5943;59.9472;30.343838;АООТ «ВТОРРЕСУРСЫ ЦПЗП»;0;Бумага;ул. Чайковского, 6;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span></div>";1
5945;59.5685606778318;30.1250065322815;Контейнер для батареек;0;Батарейки;ул. Киргетова, 2;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash8.png)"" data-tooltip=""""></span></div>";8
6137;59.9958157230448;30.6552540354736;Контейнер для вторсырья;0;Бумага, Пластик;Взлётная ул., 12;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span></div>";1_3
6226;59.8676700259325;29.9119103904663;Пункт приёма;0;Металл;Озерковая ул., 25;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";4
6229;59.8647823256225;30.4261227856049;Пункт приёма;0;Металл;СПБ, Агатов пер.;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";4
6280;59.868942;30.3506892;Терминал приема опасных отходов «Экобокс»;1;Батарейки;пр. Космонавтов, 14;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash8.png)"" data-tooltip=""""></span></div>";8
6282;60.0216140903586;30.2696447790985;Контейнер для ПЭТ-бутылок;0;Пластик;Долгоозёрная ул., 41к2;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span></div>";3
6289;59.9203253960357;30.3030692209015;Пункт приёма;5;Бумага, Стекло, Металл;Кустарный пер., 3;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";1_2_4
6292;59.9134099047273;30.2865830521149;Пункт приёма;5;Бумага, Стекло, Металл;Рижский пр., 32;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";1_2_4
6380;60.0119003936682;30.2797432883606;Терминал приема опасных отходов «Экобокс»;0;Опасные отходы, Батарейки, Лампочки;пр. Королёва, 21к1;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash7.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash8.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash9.png)"" data-tooltip=""""></span></div>";7_8_9
6381;59.994684479298;29.7735514246064;Контейнеры для вторсырья;0;Стекло, Пластик, Металл;Советская ул., 41;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";2_3_4
6401;59.9130967706799;29.7695629075486;Контейнеры для вторсырья;0;Бумага, Стекло, Пластик, Металл;ул. Костылева, 7;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";1_2_3_4
6458;59.9113563;30.3015425;Пункт приёма;5;Бумага, Металл;12-я Красноармейская ул., 24;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";1_4
6486;59.9243644;30.3489465;Пункт приёма;5;Бумага, Стекло, Металл;ул. Достоевского, 26;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";1_2_4
6490;59.731218;30.343847;Контейнер для сбора вещей от благотворительного фонда «Лепта»;0;Одежда, Иное;Привокзальная ул., 5;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash5.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash6.png)"" data-tooltip=""""></span></div>";5_6
6491;60.0133775295167;30.3853391597718;Контейнер для макулатуры;0;Бумага;Гжатская ул., 22 корпус 4;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span></div>";1
6526;59.9795300544845;30.3938658981476;Контейнер для раздельного сбора;0;Бумага, Стекло, Пластик, Металл;Кондратьевский пр., 62;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";1_2_3_4
6527;59.9796803507856;30.3942306785736;Контейнер для сбора вещей от благотворительного фонда «Лепта»;0;Одежда, Иное;Кондратьевский пр., 62к1;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash5.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash6.png)"" data-tooltip=""""></span></div>";5_6
6544;59.9153;29.7676907;Терминал приема опасных отходов «Экобокс»;0;Опасные отходы, Батарейки, Лампочки;Дворцовый пр., 40;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash7.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash8.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash9.png)"" data-tooltip=""""></span></div>";7_8_9
6553;60.008229357064;30.2329582050323;Пункт приёма;5;Металл;Камышовая ул., 27;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";4
6556;59.9910930987863;30.3245449497375;Контейнер для вторсырья;5;Бумага, Стекло, Пластик, Металл, Тетра Пак;Земледельческая ул., 5к2;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash11.png)"" data-tooltip=""""></span></div>";1_2_3_4_11
6576;59.8822485;29.8968944000001;Терминал приема опасных отходов «Экобокс»;0;Батарейки;просп. Санкт-Петербургский, 61;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash8.png)"" data-tooltip=""""></span></div>";8
6579;60.0123238308961;30.3880696485489;Контейнер для сбора вещей от благотворительного фонда «Лепта»;0;Одежда, Иное;Гжатская ул., 22 корпус 3;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash5.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash6.png)"" data-tooltip=""""></span></div>";5_6
6580;60.014323603291;30.3907396434124;Контейнер для сбора вещей от благотворительного фонда «Лепта»;0;Одежда, Иное;пр. Науки, 17к6;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash5.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash6.png)"" data-tooltip=""""></span></div>";5_6
6610;59.924607;30.357585;Контейнер для батареек в отеле Ibis;0;Батарейки;Лиговский пр., 54;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash8.png)"" data-tooltip=""""></span></div>";8
6624;59.9168566;30.5180279;Контейнер для макулатуры;0;Бумага;просп. Строителей, 6;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span></div>";1
6625;59.9152948938237;30.5121412753747;Контейнер для сбора вещей от благотворительного фонда «Лепта»;0;Одежда, Иное;Каштановая аллея, 3;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash5.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash6.png)"" data-tooltip=""""></span></div>";5_6
6626;59.9164263655768;30.5192295296387;Контейнер для сбора вещей от благотворительного фонда «Лепта»;0;Одежда, Иное;просп. Строителей, 6;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash5.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash6.png)"" data-tooltip=""""></span></div>";5_6
6636;59.8379468548115;30.3572676687866;Контейнер для ПЭТ-бутылок;0;Пластик;пр. Космонавтов, 63;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span></div>";3
6637;60.0080947218568;30.3859963544921;Пункт приёма;0;Бумага, Металл;Гжатская ул., 25;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";1_4
6658;59.900793520292;30.272538216919;Терминал приема опасных отходов «Экобокс»;0;Батарейки;пл. Стачек, 7;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash8.png)"" data-tooltip=""""></span></div>";8
6661;59.9148169;30.3441941999999;Терминал приема опасных отходов «Экобокс»;1;Батарейки;Боровая ул., 48;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash8.png)"" data-tooltip=""""></span></div>";8
6687;60.007419198464;30.2837308650818;Контейнер для ПЭТ-бутылок;0;Пластик;Серебристый б-р, 21;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span></div>";3
6688;60.02099940192;30.2561472097869;Контейнер для ПЭТ-бутылок;5;Пластик;пр. Королёва, 41 корпус 2;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span></div>";3
6689;59.8614685182282;30.2886212784348;Терминал приема опасных отходов «Экобокс»;0;Опасные отходы, Батарейки, Лампочки;Краснопутиловская ул., 46;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash7.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash8.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash9.png)"" data-tooltip=""""></span></div>";7_8_9
6690;60.0091856734807;30.2463202055573;Терминал приема опасных отходов «Экобокс»;0;Опасные отходы, Батарейки, Лампочки;пр. Авиаконструкторов, 2;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash7.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash8.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash9.png)"" data-tooltip=""""></span></div>";7_8_9
6691;59.85037;30.332973;Терминал приема опасных отходов «Экобокс»;0;Батарейки;Алтайская ул., 24;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash8.png)"" data-tooltip=""""></span></div>";8
6692;60.0110763363813;30.3939099209015;Контейнер для сбора вещей от благотворительного фонда «Лепта»;0;Одежда, Иное;Гражданский пр., 36;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash5.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash6.png)"" data-tooltip=""""></span></div>";5_6
6825;59.9184589579387;30.2870667632294;Контейнер для сбора вещей от благотворительного фонда «Лепта»;0;Одежда, Иное;Садовая ул., 109;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash5.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash6.png)"" data-tooltip=""""></span></div>";5_6
6826;59.4443142583883;32.0429992301636;Контейнеры для вторсырья;0;Бумага, Стекло, Пластик, Металл;пр. Героев, 33;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";1_2_3_4
6827;59.4465874672756;32.0039498047547;Контейнеры для вторсырья;0;Бумага, Стекло, Пластик, Металл;Волховская наб., 50;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";1_2_3_4
6828;59.4448967125244;32.0023082928376;Контейнеры для вторсырья;0;Бумага, Стекло, Пластик, Металл;Волховская наб., 52;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";1_2_3_4
6835;59.943953265;30.2340851349182;Терминал приема опасных отходов «Экобокс»;0;Опасные отходы, Батарейки, Лампочки;ул. Нахимова, 1;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash7.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash8.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash9.png)"" data-tooltip=""""></span></div>";7_8_9
6836;59.8097396;30.3646204;Контейнер для сбора вещей от благотворительного фонда «Лепта»;0;Одежда, Иное;Novgorodskiy pr., 7 корпус 2;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash5.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash6.png)"" data-tooltip=""""></span></div>";5_6
6848;59.9476189933895;30.5674597132446;Контейнер для сбора вещей от благотворительного фонда «Лепта»;3;Одежда, Иное;Новая ул., 16;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash5.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash6.png)"" data-tooltip=""""></span></div>";5_6
6849;60.0567788001702;30.4717507093399;Терминал приема опасных отходов «Экобокс»;0;Батарейки;ул. Главная, 37;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash8.png)"" data-tooltip=""""></span></div>";8
6852;59.958152;30.31316;Терминал приема опасных отходов «Экобокс»;0;Батарейки;Кронверкская ул., 5;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash8.png)"" data-tooltip=""""></span></div>";8
6853;60.010887;29.723979;Контейнеры для вторсырья;0;Бумага, Пластик, Металл;Кронштадтское ш., 36;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";1_3_4
6885;59.8409857;30.4837036;Терминал приема опасных отходов «Экобокс»;0;Батарейки;просп. Обуховской Обороны, 305;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash8.png)"" data-tooltip=""""></span></div>";8
6974;59.8583495741432;30.1788099984253;Контейнер для макулатуры;0;Бумага;ул. Доблести, 20к1;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span></div>";1
7072;59.8423305993521;30.4903918650818;Пункт приёма;0;Стекло, Металл;Шлиссельбургский пр., 6;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";2_4
7074;59.8639076;30.4146995;Сбор макулатуры в школе «Эпиграф»;0;Бумага;Южное ш., 54;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span></div>";1
7075;59.9081348931291;30.3275892920655;Терминал приема опасных отходов «Экобокс»;0;Опасные отходы, Батарейки, Лампочки;Масляный пер., 7;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash7.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash8.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash9.png)"" data-tooltip=""""></span></div>";7_8_9
7076;59.9150890151107;30.4464443433777;Контейнер для вторсырья;5;Бумага, Стекло, Пластик, Металл, Тетра Пак;ул. Коллонтай, 4 корпус 1;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash11.png)"" data-tooltip=""""></span></div>";1_2_3_4_11
7077;60.0000511188061;30.3160980239426;Контейнер для ПЭТ-бутылок;0;Пластик;ул. Матроса Железняка, 57;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span></div>";3
7078;59.942055;30.420793;Контейнер для сбора вещей от благотворительного магазина «Спасибо»;0;Одежда, Иное;Якорная ул., 5;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash5.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash6.png)"" data-tooltip=""""></span></div>";5_6
